"little_n" "big_n" "statistic" "mean" "median" "sd"
200 202 "shannon" 4.42422406674918 4.42533558943853 0.050112926770858
200 202 "unique" 99.004 99 4.02544260773746
200 204 "simpson" 0.98374415 0.98385 0.00127809890631137
200 204 "shannon" 4.31848237027196 4.31964779281216 0.0549657425373129
200 204 "unique" 91.883 92 3.8964719290011
200 208 "simpson" 0.98549375 0.98555 0.00106164519874958
200 208 "shannon" 4.41610763573061 4.41746509712228 0.0523545507694559
200 208 "unique" 99.294 99 4.09515986676154
200 216 "simpson" 0.9853908 0.9855 0.00109445794720409
200 216 "shannon" 4.40927024847573 4.41296483811344 0.0536033548381088
200 216 "unique" 98.765 99 4.16089991325051
200 232 "simpson" 0.9862816 0.98635 0.00101751991960197
200 232 "shannon" 4.46752326641025 4.46834410246639 0.0545873414391408
200 232 "unique" 103.797 104 4.43096202019657
200 264 "simpson" 0.98671935 0.9868 0.000969519492091598
200 264 "shannon" 4.49297438168167 4.49405739432909 0.0537400723966692
200 264 "unique" 105.771 106 4.48382243890898
200 328 "simpson" 0.9873236 0.9874 0.00089001413762095
200 328 "shannon" 4.54028460750312 4.54277849806939 0.0527107210864156
200 328 "unique" 110.565 111 4.6189944912405
200 456 "simpson" 0.9884589 0.9885 0.000815414428797217
200 456 "shannon" 4.6323344947881 4.63325797344673 0.0510040184563354
200 456 "unique" 119.758 120 4.77642651469174
200 712 "simpson" 0.9881525 0.98825 0.000986527742634228
200 712 "shannon" 4.62836136922183 4.62984801846136 0.0568716834684161
200 712 "unique" 120.912 121 5.06714238323061
200 1224 "simpson" 0.98963705 0.9897 0.000768381550863705
200 1224 "shannon" 4.73482415264356 4.73586015227315 0.054538298371807
200 1224 "unique" 130.953 131 5.47729785494561
200 2248 "simpson" 0.989402 0.98945 0.000812185721153513
200 2248 "shannon" 4.72557229317313 4.72611163864762 0.0544084741320411
200 2248 "unique" 130.81 131 5.33895162034687
200 4296 "simpson" 0.99000975 0.99005 0.00072543690021683
200 4296 "shannon" 4.7744268806533 4.77478797972459 0.0517511069112933
200 4296 "unique" 135.786 136 5.27731504214539
250 251 "simpson" 0.986053824 0.986112 0.00107092333890985
250 251 "shannon" 4.49225580311232 4.49368262422549 0.0529028935883288
250 251 "unique" 111.32 111 4.39464593715045
250 252 "simpson" 0.986868768 0.986944 0.000867360859756212
250 252 "shannon" 4.52311043361843 4.525594496598 0.0472938284870433
250 252 "unique" 112.263 112 4.20017529068401
250 254 "simpson" 0.986893408 0.98704 0.00101038467859263
250 254 "shannon" 4.54406820920942 4.54628061028714 0.0501547347748166
250 254 "unique" 115.277 115.5 4.54719121523915
250 258 "simpson" 0.987704256 0.987776 0.000907045565626182
250 258 "shannon" 4.6007803127868 4.60090820614415 0.0493775438916442
250 258 "unique" 121.088 121 4.48802834197807
250 266 "simpson" 0.988403872 0.98848 0.000716112639833239
250 266 "shannon" 4.62847471973304 4.62911053061313 0.0465527007432628
250 266 "unique" 122.138 122 4.60240569030351
250 282 "simpson" 0.987572288 0.987648 0.000833436532382347
250 282 "shannon" 4.57141758382019 4.572039100481 0.0487115155679173
250 282 "unique" 116.89 117 4.57589759925185
250 314 "simpson" 0.987523968 0.987584 0.000917635329296758
250 314 "shannon" 4.58616252987988 4.58643361790172 0.0514685457051454
250 314 "unique" 119.879 120 4.76771329780745
250 378 "simpson" 0.9885456 0.988608 0.000814986750446536
250 378 "shannon" 4.66902640376666 4.66998395516887 0.0510280272713655
250 378 "unique" 129.089 129 5.08083594439872
250 506 "simpson" 0.989558656 0.9896 0.000691859082945838
250 506 "shannon" 4.74580069560033 4.74597078182149 0.0491868866452635
250 506 "unique" 137.117 137 5.23743656207325
250 762 "simpson" 0.989883744 0.98992 0.000684851841282851
250 762 "shannon" 4.77943992868392 4.78022630191413 0.0512991464483632
250 762 "unique" 141.584 142 5.7173098247018
250 1274 "simpson" 0.99059216 0.990656 0.000735686559013493
250 1274 "shannon" 4.86212365370518 4.86406705752297 0.052626512043885
250 1274 "unique" 152.704 153 5.96606888813546
250 2298 "simpson" 0.990399872 0.990464 0.000702902764194244
250 2298 "shannon" 4.84494619080152 4.84474606528954 0.0527176131814187
250 2298 "unique" 151.038 151 5.98517989523944
250 4346 "simpson" 0.990708384 0.990752 0.000680363405032124
250 4346 "shannon" 4.87331662821635 4.8725077626426 0.0527633052391604
250 4346 "unique" 154.462 155 6.16770594277944
300 301 "simpson" 0.987573844444444 0.9876 0.000826620475518449
300 301 "shannon" 4.60839076293387 4.60686851850159 0.0465467245476051
300 301 "unique" 126.147 126 4.60419260995775
300 302 "simpson" 0.988456688888889 0.988444444444444 0.000734655484666307
300 302 "shannon" 4.66864853714078 4.66861738683136 0.0457389503481615
300 302 "unique" 131.799 132 4.74268827692609
300 304 "simpson" 0.9887868 0.9888 0.000645478429075984
300 304 "shannon" 4.67595168253288 4.67502390448669 0.0425249947366963
300 304 "unique" 130.941 131 4.49285039865615
300 308 "simpson" 0.9894434 0.989488888888889 0.000654248631175376
300 308 "shannon" 4.74159039634637 4.74364076693207 0.0441828250676199
300 308 "unique" 139.269 139 4.7966286750849
300 316 "simpson" 0.987770022222222 0.987822222222222 0.00079615022955943
300 316 "shannon" 4.61836042261081 4.61972525733021 0.0458920146415262
300 316 "unique" 126.717 127 4.57863242408417
300 332 "simpson" 0.989689755555556 0.989733333333333 0.000589964760319138
300 332 "shannon" 4.75736311918624 4.75851447106663 0.0424004634542469
300 332 "unique" 140.568 140 4.76424958142141
300 364 "simpson" 0.989249288888889 0.989288888888889 0.00066048087676239
300 364 "shannon" 4.72890700374249 4.7288057023019 0.0441020494348601
300 364 "unique" 138.333 138 4.86227855565195
300 428 "simpson" 0.989619244444444 0.989688888888889 0.000710030057765051
300 428 "shannon" 4.77765785742282 4.77816946705299 0.0470818013204879
300 428 "unique" 145.699 146 5.34068552921082
300 556 "simpson" 0.989999111111111 0.990044444444445 0.000691135289922767
300 556 "shannon" 4.82108706662842 4.82138269565292 0.0475305493130923
300 556 "unique" 152.431 152 5.45756575993583
300 812 "simpson" 0.990689644444444 0.990755555555556 0.00062121756762672
300 812 "shannon" 4.88566049843604 4.88726858559466 0.0462354049172445
300 812 "unique" 160.613 160 5.75120051009415
300 1324 "simpson" 0.990977111111111 0.991 0.000622381527821627
300 1324 "shannon" 4.92308758628269 4.92231240919612 0.0506080897502288
300 1324 "unique" 166.872 167 6.533935131933
300 2348 "simpson" 0.9915234 0.991533333333333 0.000587097979572289
300 2348 "shannon" 4.97874495121664 4.97825397485982 0.0468923301101008
300 2348 "unique" 174.379 174 6.13310475811183
300 4396 "simpson" 0.991564822222222 0.9916 0.00056608598964173
300 4396 "shannon" 4.97656093545804 4.97860806503801 0.049441024861648
300 4396 "unique" 173.836 174 6.56553198227
350 351 "simpson" 0.990382302040816 0.9904 0.000576284175087145
350 351 "shannon" 4.84102459321093 4.84214156212974 0.0425822759359174
350 351 "unique" 155.375 155 5.12119142403422
350 352 "simpson" 0.990103885714286 0.990122448979592 0.000544985970171276
350 352 "shannon" 4.80441138408814 4.80337475557487 0.0417649975122441
350 352 "unique" 149.652 150 5.14444956835631
350 354 "simpson" 0.988495591836735 0.988571428571429 0.000866946559884439
350 354 "shannon" 4.72594877515238 4.72803624638967 0.0466372655862193
350 354 "unique" 145.385 145 4.90396001450092
350 358 "simpson" 0.990069910204082 0.990122448979592 0.000567892584445791
350 358 "shannon" 4.8041882713935 4.80697670156324 0.0409015229262259
350 358 "unique" 149.649 150 4.80592300145309
350 366 "simpson" 0.989165257142857 0.989224489795918 0.000663733679692322
350 366 "shannon" 4.73842559558658 4.74064872078115 0.042934635496847
350 366 "unique" 143.367 143 4.78970273109431
350 382 "simpson" 0.989917469387755 0.989942857142857 0.000606025950249099
350 382 "shannon" 4.80283302723258 4.804046882745 0.0430375705480948
350 382 "unique" 151.097 151 5.15326567791213
350 414 "simpson" 0.989536081632653 0.989608163265306 0.000709705359655867
350 414 "shannon" 4.78818835824598 4.78979707420112 0.0455542113172236
350 414 "unique" 151.35 151 5.30128320348984
350 478 "simpson" 0.990173959183673 0.990228571428571 0.000639038636971499
350 478 "shannon" 4.83962944361605 4.8397950302225 0.0451025080124165
350 478 "unique" 157.666 158 5.31137031797394
350 606 "simpson" 0.991190351020408 0.991232653061224 0.000545576955201969
350 606 "shannon" 4.93565797995839 4.93703703389708 0.0440490489914765
350 606 "unique" 170.409 170 5.77157084596818
350 862 "simpson" 0.990905159183674 0.99094693877551 0.000578272724600661
350 862 "shannon" 4.93299271690981 4.93292001504076 0.0443348392797436
350 862 "unique" 173.06 173 5.99369037608086
350 1374 "simpson" 0.991599281632653 0.991657142857143 0.000567287472642966
350 1374 "shannon" 5.00537318912615 5.0071870628391 0.0466530917779808
350 1374 "unique" 183.874 184 6.38693329516732
350 2398 "simpson" 0.991934318367347 0.991951020408163 0.000473929996389988
350 2398 "shannon" 5.02452234391744 5.0241070088462 0.044840542504694
350 2398 "unique" 185.212 185 6.61761655347669
350 4446 "simpson" 0.991781355102041 0.991820408163265 0.000548582444335787
350 4446 "shannon" 5.02160566155671 5.02245583632518 0.0483831221561132
350 4446 "unique" 186.422 186 6.96580493829956
400 401 "simpson" 0.9894003625 0.989425 0.000620469082006087
400 401 "shannon" 4.77210374261681 4.77250721721704 0.0426538788724405
400 401 "unique" 151.34 151 5.1225619216014
400 402 "simpson" 0.9894104125 0.9894625 0.000620665791403365
400 402 "shannon" 4.7678672481914 4.76734192960085 0.0422316404630798
400 402 "unique" 150.119 150 5.00438636426915
400 404 "simpson" 0.990245775 0.9902875 0.000612376235682795
400 404 "shannon" 4.85920741237996 4.85946155625589 0.0392915311440656
400 404 "unique" 162.49 162 4.84865026676595
400 408 "simpson" 0.9905461625 0.9905875 0.00058345675858017
400 408 "shannon" 4.88980326085854 4.89129574330902 0.0411833218773853
400 408 "unique" 167.497 168 5.20529404415217
400 416 "simpson" 0.9893456125 0.9894125 0.000729306164155235
400 416 "shannon" 4.80061402463502 4.80257365650283 0.0452951307343846
400 416 "unique" 158.004 158 5.32544311248786
400 432 "simpson" 0.9909934875 0.991025 0.000558083338854383
400 432 "shannon" 4.92993196808436 4.93071070742249 0.041994091693712
400 432 "unique" 172.798 173 5.57227478201194
400 464 "simpson" 0.9910141625 0.99105 0.000528669624070802
400 464 "shannon" 4.92946479365854 4.93082442034188 0.0393713059226936
400 464 "unique" 172.623 173 5.21939777303025
400 528 "simpson" 0.990182725 0.990225 0.00065349507855277
400 528 "shannon" 4.87935374386385 4.88057495261728 0.0442214222326859
400 528 "unique" 169.532 170 5.74821868216737
400 656 "simpson" 0.990398875 0.9904375 0.000587084664062838
400 656 "shannon" 4.88223193785192 4.88350391266252 0.0434141709462402
400 656 "unique" 168.797 169 5.79684348541466
400 912 "simpson" 0.9916849625 0.991725 0.000494122073953105
400 912 "shannon" 5.01207367089413 5.0134471774643 0.0417970888102872
400 912 "unique" 187.502 187 6.21229334373294
400 1424 "simpson" 0.9914208125 0.991425 0.000559572765843744
400 1424 "shannon" 5.01319383214223 5.01411991610967 0.0442044188415106
400 1424 "unique" 191.616 192 6.45090366988672
400 2448 "simpson" 0.9919453375 0.99199375 0.000552314476656977
400 2448 "shannon" 5.06583080325877 5.06643747405099 0.0464539296290071
400 2448 "unique" 199.251 199 6.9702642405854
400 4496 "simpson" 0.9920781875 0.99211875 0.000518207943847655
400 4496 "shannon" 5.08629391283027 5.08738556029909 0.0450065606784303
400 4496 "unique" 203.694 204 7.01523895370483
450 451 "simpson" 0.99110242962963 0.991150617283951 0.00049600059131523
450 451 "shannon" 4.94206464317049 4.94351467156877 0.0379330608798278
450 451 "unique" 176.586 177 5.21860497047227
450 452 "simpson" 0.990664720987654 0.990696296296296 0.000548486359301514
450 452 "shannon" 4.90378001086697 4.90386433042727 0.0385881706771066
450 452 "unique" 171.469 172 4.9951967920184
450 454 "simpson" 0.991134755555556 0.991150617283951 0.000457747977434472
450 454 "shannon" 4.93142896875445 4.93038832638585 0.0371685050115692
450 454 "unique" 173.551 173 5.21906482405016
450 458 "simpson" 0.989483516049383 0.989501234567901 0.000671600254123055
450 458 "shannon" 4.8118365605439 4.81237831181135 0.0425513026649675
450 458 "unique" 161.123 161 5.3271239190814
450 466 "simpson" 0.990665264197531 0.990686419753086 0.000512296623451809
450 466 "shannon" 4.89354315416848 4.89459405988165 0.0393547804563962
450 466 "unique" 169.79 170 5.27975148806985
450 482 "simpson" 0.990351535802469 0.99037037037037 0.00050674606418216
450 482 "shannon" 4.85360428061895 4.8528039883955 0.0382055531460318
450 482 "unique" 163.256 163 4.8887998899898
450 514 "simpson" 0.991578064197531 0.991634567901235 0.000433259930896602
450 514 "shannon" 4.98561086504069 4.98823499855306 0.0371755224473846
450 514 "unique" 183.457 184 5.41419102585645
450 578 "simpson" 0.991094814814815 0.991106172839506 0.000502421148194382
450 578 "shannon" 4.94478271132877 4.94484482532544 0.0397186082028926
450 578 "unique" 178.664 179 5.60932870926357
450 706 "simpson" 0.991188938271605 0.99120987654321 0.000529880728341059
450 706 "shannon" 4.98394885477506 4.9861713538836 0.0427520674888425
450 706 "unique" 188.814 189 6.20369969372227
450 962 "simpson" 0.992207871604938 0.992217283950617 0.000410592153533124
450 962 "shannon" 5.06955633553009 5.07100553666155 0.0398420520124024
450 962 "unique" 199.567 200 6.41081972992613
450 1474 "simpson" 0.991860997530864 0.991911111111111 0.000540131645214239
450 1474 "shannon" 5.07252263929377 5.0718428338336 0.044242457538816
450 1474 "unique" 205.201 205 6.74893674197255
450 2498 "simpson" 0.992475733333333 0.992493827160494 0.000451527410616762
450 2498 "shannon" 5.1365225242067 5.13560774385186 0.0415834139194836
450 2498 "unique" 215.782 216 6.93069336434028
450 4546 "simpson" 0.992399802469136 0.992434567901235 0.000497237041615959
450 4546 "shannon" 5.13852698926918 5.13795956986464 0.0446135158685937
450 4546 "unique" 217.683 218 7.4344994977996
500 501 "simpson" 0.99095036 0.990992 0.000525492451626775
500 501 "shannon" 4.95118195793523 4.95263196813004 0.0395428750013729
500 501 "unique" 183.843 184 5.50078263609913
500 502 "simpson" 0.990359848 0.990412 0.00055007772760075
500 502 "shannon" 4.88208604316299 4.88262021599534 0.0371864931153615
500 502 "unique" 171.543 171 4.961528773248
500 504 "simpson" 0.99144188 0.991472 0.000446714427100113
500 504 "shannon" 4.97537678195776 4.97751600529999 0.0361261093911649
500 504 "unique" 183.489 183 5.23901959590975
500 508 "simpson" 0.991124424 0.991176 0.000506809601523295
500 508 "shannon" 4.97007616269606 4.97116609030776 0.0378352709980272
500 508 "unique" 186.28 187 5.42300737681676
500 516 "simpson" 0.989974856 0.990004 0.000638529569617006
500 516 "shannon" 4.88348795655521 4.88360514386602 0.0417430948610168
500 516 "unique" 177.6 178 5.37390722648603
500 532 "simpson" 0.9912874 0.991308 0.000479222017171315
500 532 "shannon" 4.98345852868193 4.98250654817454 0.0381011984801204
500 532 "unique" 188.323 188 5.66398726620671
500 564 "simpson" 0.99141292 0.991432 0.000475438369553034
500 564 "shannon" 5.00070416697199 5.00117900684071 0.0394466048941336
500 564 "unique" 192.25 192 5.88609770103641
500 628 "simpson" 0.99133064 0.991376 0.000502569372698314
500 628 "shannon" 4.99395588112618 4.99587622492047 0.0385897561793301
500 628 "unique" 190.95 191 5.65415506238285
500 756 "simpson" 0.992096928 0.99216 0.000436449010257277
500 756 "shannon" 5.07657924061588 5.07821565962129 0.0388057822209111
500 756 "unique" 205.21 205 6.30647854762638
500 1012 "simpson" 0.9923442 0.99236 0.000396476200266014
500 1012 "shannon" 5.10632157506254 5.10608987955838 0.0381174937173698
500 1012 "unique" 211.096 211 6.38698501466675
500 1524 "simpson" 0.992306856 0.992344 0.000469524500447553
500 1524 "shannon" 5.13386646795553 5.13547293861588 0.0415855326869821
500 1524 "unique" 220.294 220 6.98816130311818
500 2548 "simpson" 0.99265416 0.992672 0.000441680663158586
500 2548 "shannon" 5.16891027721837 5.16953634544894 0.0406916510736832
500 2548 "unique" 225.554 226 7.15333867884463
500 4596 "simpson" 0.99279328 0.992824 0.000428950972182762
500 4596 "shannon" 5.18047663278263 5.18124414193467 0.042617394668321
500 4596 "unique" 227.921 228 7.46260339623174
550 551 "simpson" 0.990500872727273 0.990519008264463 0.000615058466993796
550 551 "shannon" 4.95539511933119 4.95577858975943 0.0394392401996562
550 551 "unique" 191.524 191 5.44877170682651
550 552 "simpson" 0.991119233057851 0.99116694214876 0.000492362846521709
550 552 "shannon" 4.97585051115123 4.97716997629498 0.0388213922811722
550 552 "unique" 191.252 191 5.60927445931824
550 554 "simpson" 0.992030690909091 0.992066115702479 0.000384070455501766
550 554 "shannon" 5.04657301174883 5.04670088985525 0.0341493485479039
550 554 "unique" 197.586 198 5.36893187044028
550 558 "simpson" 0.991493533884298 0.991504132231405 0.000442399365586394
550 558 "shannon" 4.99391472327919 4.99483810467411 0.0361376639463124
550 558 "unique" 189.981 190 5.46594141164316
550 566 "simpson" 0.991218571900826 0.991252892561983 0.000490726826547445
550 566 "shannon" 4.97446309585209 4.97516957770332 0.0371364486542258
550 566 "unique" 188.476 189 5.42649710871302
550 582 "simpson" 0.991576733884298 0.991609917355372 0.000435849252313743
550 582 "shannon" 5.01723559444299 5.01827550072924 0.035163830981764
550 582 "unique" 196.151 196 5.42010853918781
550 614 "simpson" 0.991905388429752 0.991940495867769 0.00042262934053858
550 614 "shannon" 5.05487552550619 5.05513445903914 0.0360963572592631
550 614 "unique" 203.253 203 5.77705507723143
550 678 "simpson" 0.991718902479339 0.991728925619835 0.000451854490288392
550 678 "shannon" 5.03312238126724 5.03377868009868 0.0377825514275956
550 678 "unique" 199.466 199 5.68534670597732
550 806 "simpson" 0.992325269421488 0.99235041322314 0.000400996979503348
550 806 "shannon" 5.10902970806315 5.10988789550131 0.0362930069574916
550 806 "unique" 213.698 214 6.16707619774791
550 1062 "simpson" 0.992471080991736 0.992495867768595 0.0003975342764844
550 1062 "shannon" 5.13171713612025 5.1314066583278 0.0369434570155759
550 1062 "unique" 219.321 220 6.32391895512198
550 1574 "simpson" 0.992705176859504 0.992747107438017 0.000423271031702272
550 1574 "shannon" 5.17742199926922 5.17838029281112 0.0385373141603949
550 1574 "unique" 229.961 230 6.76736848976588
550 2598 "simpson" 0.99301092892562 0.993038016528926 0.000403729375786023
550 2598 "shannon" 5.22314620747687 5.22452053119108 0.0406657669111545
550 2598 "unique" 240.741 241 7.55413687882235
550 4646 "simpson" 0.993085143801653 0.993117355371901 0.000406548066515076
550 4646 "shannon" 5.2332973760176 5.23483377195412 0.041546915594887
550 4646 "unique" 243.783 244 7.81825019016634
600 601 "simpson" 0.991596566666667 0.991627777777778 0.000452132307516338
600 601 "shannon" 5.02822792932646 5.02726558803396 0.0346128719615313
600 601 "unique" 200.248 200 5.25052988412256
600 602 "simpson" 0.991492605555556 0.991511111111111 0.000476703450251787
600 602 "shannon" 5.02037253312785 5.02099779386256 0.0354575579700123
600 602 "unique" 199.049 199 5.29609739786267
600 604 "simpson" 0.99173 0.99175 0.000438508491485077
600 604 "shannon" 5.05026056738248 5.05088564024319 0.0347974311481218
600 604 "unique" 205.806 206 5.47378537452157
600 608 "simpson" 0.991348338888889 0.991363888888889 0.000429826246782832
600 608 "shannon" 5.00155062133992 5.00344066827079 0.034584909105963
600 608 "unique" 197.76 198 5.6258377198467
600 616 "simpson" 0.992227755555556 0.992261111111111 0.000394242899754986
600 616 "shannon" 5.09363932736057 5.09419386463501 0.0340389130075692
600 616 "unique" 210.985 211 5.57259623773594
600 632 "simpson" 0.991408077777778 0.991422222222222 0.000490421729591559
600 632 "shannon" 5.02977980414141 5.02891913574632 0.035610148762832
600 632 "unique" 203.724 204 5.59760280451884
600 664 "simpson" 0.991661333333333 0.991669444444444 0.000433670234557877
600 664 "shannon" 5.03612102457909 5.03722112260268 0.0372573613916997
600 664 "unique" 204.319 204 5.9176226017935
600 728 "simpson" 0.992564177777778 0.992583333333333 0.00036106705993132
600 728 "shannon" 5.14012072179451 5.14012512332864 0.0330122112458798
600 728 "unique" 221.119 221 6.00523953742913
600 856 "simpson" 0.992152672222222 0.992188888888889 0.000435472918282669
600 856 "shannon" 5.11348706826554 5.11468750160079 0.0368835292383804
600 856 "unique" 220.274 220 6.32541974377471
600 1112 "simpson" 0.992114244444444 0.992144444444444 0.000452284861198946
600 1112 "shannon" 5.12259465856454 5.12248175461891 0.0387421574793378
600 1112 "unique" 224.302 224 6.75117577717944
600 1624 "simpson" 0.992755844444444 0.992777777777778 0.000415331724861279
600 1624 "shannon" 5.19292072502664 5.19220120893436 0.0384516948740539
600 1624 "unique" 237.211 237 7.14713652874776
600 2648 "simpson" 0.992954988888889 0.992983333333333 0.00039783300282301
600 2648 "shannon" 5.22287216179397 5.22242942003843 0.0386464349947557
600 2648 "unique" 244.812 245 7.52949861208231
600 4696 "simpson" 0.993078805555556 0.993111111111111 0.000389560519819844
600 4696 "shannon" 5.24914102282557 5.24969069770784 0.0397073878302314
600 4696 "unique" 252.307 252 7.90463371916968
650 651 "simpson" 0.992140307692308 0.992165680473373 0.000383007226900411
650 651 "shannon" 5.0954704749012 5.09702882170407 0.0331301083508475
650 651 "unique" 215.671 216 5.61518381616214
650 652 "simpson" 0.991824710059172 0.991843786982249 0.000445654120945954
650 652 "shannon" 5.08252842755091 5.08403386499461 0.0349647390236046
650 652 "unique" 216.164 216 5.81626451710486
650 654 "simpson" 0.991908099408284 0.991933727810651 0.000419437873364769
650 654 "shannon" 5.074105684502 5.07593212099347 0.0342446690297263
650 654 "unique" 212.766 213 5.52555660325507
650 658 "simpson" 0.991894220118343 0.991905325443787 0.000420714309097867
650 658 "shannon" 5.06576646103425 5.06637390141605 0.0341632078536954
650 658 "unique" 209.859 210 5.33287526186002
650 666 "simpson" 0.991714352662722 0.99174674556213 0.000480000217553506
650 666 "shannon" 5.08788179244119 5.08809924997837 0.0351271330804309
650 666 "unique" 219.195 219 5.56902046943527
650 682 "simpson" 0.992061997633136 0.992061538461538 0.000421874915173209
650 682 "shannon" 5.1008882201224 5.10083184325789 0.0344507854388382
650 682 "unique" 218.359 218 5.7294804254789
650 714 "simpson" 0.991989003550296 0.992018934911243 0.0004277341387648
650 714 "shannon" 5.09721900402979 5.09775456376492 0.0335729526930879
650 714 "unique" 218.867 219 5.6838030064928
650 778 "simpson" 0.992161822485207 0.992175147928994 0.000369608279845264
650 778 "shannon" 5.08291602028099 5.08417167298031 0.033991462808571
650 778 "unique" 212.425 212 5.7965485398619
650 906 "simpson" 0.992540553846154 0.992544378698225 0.000365310600024913
650 906 "shannon" 5.14437406016283 5.1448437339503 0.0357026629357457
650 906 "unique" 226.992 227 6.44992539007525
650 1162 "simpson" 0.99256106035503 0.992589349112426 0.000384582680124011
650 1162 "shannon" 5.16456140926471 5.16582709596695 0.0353392187572795
