"little_n" "big_n" "statistic" "mean" "median" "sd"
10 390 "unique" 9.695 10 0.525596091358426
10 400 "simpson" 0.89336 0.9 0.0123637883863831
10 400 "shannon" 2.25752781605097 2.30258509299405 0.0803789018993903
10 400 "unique" 9.679 10 0.562383565971905
10 410 "simpson" 0.8934 0.9 0.0118903902955866
10 410 "shannon" 2.25778672991618 2.30258509299405 0.0783988619707491
10 410 "unique" 9.681 10 0.550946950751655
10 420 "simpson" 0.89434 0.9 0.0104916383122215
10 420 "shannon" 2.26378448568303 2.30258509299405 0.0707124991411175
10 420 "unique" 9.722 10 0.502960206148526
10 430 "simpson" 0.89366 0.9 0.0111861311242775
10 430 "shannon" 2.25924369409869 2.30258509299405 0.074925676767045
10 430 "unique" 9.69 10 0.531208228646906
10 440 "simpson" 0.89314 0.9 0.0122266058205002
10 440 "shannon" 2.25617550149721 2.30258509299405 0.0791250186889348
10 440 "unique" 9.67 10 0.552634965782485
10 450 "simpson" 0.89256 0.9 0.0126176703715705
10 450 "shannon" 2.25222320746468 2.30258509299405 0.0826004297302445
10 450 "unique" 9.642 10 0.578074536863694
10 460 "simpson" 0.89264 0.9 0.0126645485821954
10 460 "shannon" 2.25262346097268 2.30258509299405 0.0826089701306837
10 460 "unique" 9.644 10 0.579309588734381
10 470 "simpson" 0.89358 0.9 0.0109591835327137
10 470 "shannon" 2.2583439578673 2.30258509299405 0.0748345623570395
10 470 "unique" 9.682 10 0.535876070713336
10 480 "simpson" 0.89346 0.9 0.0122383895255127
10 480 "shannon" 2.25822096323153 2.30258509299405 0.0795936797015663
10 480 "unique" 9.684 10 0.557184398969004
10 490 "simpson" 0.89332 0.9 0.0119465610248439
10 490 "shannon" 2.2574048214152 2.30258509299405 0.0780935563351758
10 490 "unique" 9.679 10 0.546129341142973
10 500 "simpson" 0.89296 0.9 0.0124977835872843
10 500 "shannon" 2.25490949156519 2.30258509299405 0.081875995786214
10 500 "unique" 9.661 10 0.573068414246858
10 510 "simpson" 0.8945 0.9 0.0110576793348455
10 510 "shannon" 2.26541134890234 2.30258509299405 0.0723722319564937
10 510 "unique" 9.736 10 0.506518075255521
